"cluster_set","featset","focgene","subtype","splitrule","min.node.size","mtry","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","prot_ctriad","NS1","H3N8","gini",45,17,0.915276187568379,0.55073485051252,0.00499744216214996,0.0370302026643542
"70_7","prot_ctriad","NS1","H4N6","gini",5,17,0.927492626862271,0.594230254846214,0.00574051790883625,0.0149436902504293
"70_7","prot_ctriad","NS1","H4N6","gini",25,17,0.917928433097477,0.564811932285724,0.00997939588800898,0.0316872371997396
"70_7","prot_ctriad","NS1","H4N6","gini",45,17,0.916922142197132,0.560211553438924,0.0132967799552105,0.0474446479989366
"70_7","prot_ctriad","NS1","H4N8","gini",5,17,0.92853909672504,0.580919966889111,0.0156279930112712,0.0677432917699653
"70_7","prot_ctriad","NS1","H4N8","gini",25,17,0.922390283799984,0.563500945041771,0.0155172409475357,0.0692856439168959
"70_7","prot_ctriad","NS1","H4N8","gini",45,17,0.919551163546323,0.557722280270885,0.0204618495088385,0.0830653530812109
"70_7","prot_ctriad","NS1","H5N1","gini",5,17,0.944862155388471,0.63332206170546,0.0100250626566416,0.049641345378456
"70_7","prot_ctriad","NS1","H5N1","gini",25,17,0.945363408521303,0.637679076662617,0.009771222400811,0.0479432796810678
"70_7","prot_ctriad","NS1","H5N1","gini",45,17,0.944862155388471,0.636976251347339,0.00970672517846469,0.0485779103821978
"70_7","prot_ctriad","NS1","H5N6","gini",5,17,0.922931272961809,0.563995068701708,0.00317415325330669,0.0217266530301724
"70_7","prot_ctriad","NS1","H5N6","gini",25,17,0.915835707863739,0.547802624241145,0.00725640165930138,0.035210702528012
"70_7","prot_ctriad","NS1","H5N6","gini",45,17,0.912523774371307,0.53909985824578,0.00906526702086467,0.041318422633757
"70_7","prot_ctriad","NS1","H7N3","gini",5,17,0.923641970943289,0.566174368034629,0.0143566618569312,0.0721668308248273
"70_7","prot_ctriad","NS1","H7N3","gini",25,17,0.921643217826082,0.566101327220675,0.0167844452431756,0.0786501877495833
"70_7","prot_ctriad","NS1","H7N3","gini",45,17,0.923139470974305,0.571703288106126,0.0171331639973176,0.0824856151034226
"70_7","prot_ctriad","NS1","H7N4","gini",5,17,0.927333079808321,0.582702264407791,0.010441733856123,0.0438712163193206
"70_7","prot_ctriad","NS1","H7N4","gini",25,17,0.919212806206143,0.556064949026305,0.0120196378435386,0.0426518786034046
"70_7","prot_ctriad","NS1","H7N4","gini",45,17,0.915869228085346,0.542098842878154,0.00947493772719052,0.0321358963480201
"70_7","prot_ctriad","NS1","H7N7","gini",5,17,0.932281145436391,0.609536310659216,0.0179777754473036,0.0782085394645052
"70_7","prot_ctriad","NS1","H7N7","gini",25,17,0.926593925677076,0.591629762451668,0.0172213879368039,0.0665469049234313
"70_7","prot_ctriad","NS1","H7N7","gini",45,17,0.921855704272088,0.573080509946467,0.0141904280369478,0.0519207236810205
"70_7","prot_ctriad","NS1","H7N9","gini",5,17,0.952305917696929,0.215980764899234,0.0127852071489721,0.0735599873075891
"70_7","prot_ctriad","NS1","H7N9","gini",25,17,0.952301880283565,0.239811022840695,0.00573722723053566,0.0964074468830355
"70_7","prot_ctriad","NS1","H7N9","gini",45,17,0.954908689602026,0.278633347281338,0.00739982356605566,0.0513865858259469
"70_7","prot_ctriad","NS1","H8N4","gini",5,17,0.925022024385828,0.566313920229908,0.0122721644043292,0.065420143628253
"70_7","prot_ctriad","NS1","H8N4","gini",25,17,0.922192940336847,0.558128263442391,0.0126787399505749,0.0651406682074145
"70_7","prot_ctriad","NS1","H8N4","gini",45,17,0.91983110439412,0.548231151737669,0.0143568208930957,0.0727921858581955
"70_7","prot_ctriad","NS1","H9N2","gini",5,17,0.953607859189521,0.710230339670027,0.00551528624306679,0.0228304743689563
"70_7","prot_ctriad","NS1","H9N2","gini",25,17,0.948448628735162,0.698807288071574,0.0172074078460735,0.0518698141857521
"70_7","prot_ctriad","NS1","H9N2","gini",45,17,0.947875562832583,0.698478440034067,0.0182952890959035,0.0524828716931958
"70_7","prot_pseaac","NS1","H10N8","gini",5,5,0.945367264636351,0.629866370737364,0.00727149744266072,0.0322928648149279
"70_7","prot_pseaac","NS1","H10N8","gini",25,5,0.941593658740092,0.622796551234077,0.0053433969223614,0.00920072148103382
"70_7","prot_pseaac","NS1","H10N8","gini",45,5,0.940179669030733,0.620690327333858,0.00677023967725304,0.0207331120477506
"70_7","prot_pseaac","NS1","H16N3","gini",5,5,0.942315558760352,0.615797131421686,0.0095504621064857,0.0780396490822863
"70_7","prot_pseaac","NS1","H16N3","gini",25,5,0.94090046442073,0.618011749556196,0.00834353714936715,0.0666302801594858
"70_7","prot_pseaac","NS1","H16N3","gini",45,5,0.939480904293899,0.616273911029085,0.00828371455061504,0.0614774473517836
"70_7","prot_pseaac","NS1","H3N8","gini",5,5,0.934433758237285,0.598946387163623,0.00900061936120998,0.0589959268685476
"70_7","prot_pseaac","NS1","H3N8","gini",25,5,0.933426201562222,0.605357882726949,0.0105564020727178,0.0656631866705466
"70_7","prot_pseaac","NS1","H3N8","gini",45,5,0.930904765539526,0.596368832343996,0.0102539361554599,0.056451250787692
"70_7","prot_pseaac","NS1","H4N6","gini",5,5,0.937558067415161,0.613681641970127,0.00656885616117837,0.0515231525081314
"70_7","prot_pseaac","NS1","H4N6","gini",25,5,0.935542954065036,0.615515575478651,0.00730995803519313,0.0287240563917045
"70_7","prot_pseaac","NS1","H4N6","gini",45,5,0.930005189676341,0.591372600549555,0.00847310390019687,0.0397538394061337
"70_7","prot_pseaac","NS1","H4N8","gini",5,5,0.933273951575857,0.585745161067206,0.0176427563606681,0.0880552359836781
"70_7","prot_pseaac","NS1","H4N8","gini",25,5,0.930909885382004,0.582992440001209,0.0172320594696671,0.0757888666701258
"70_7","prot_pseaac","NS1","H4N8","gini",45,5,0.929016391605884,0.577106904702814,0.0162777805986214,0.0697412972283764
"70_7","prot_pseaac","NS1","H5N1","gini",5,5,0.950877192982456,0.65916926783795,0.00996220897962498,0.0545620260360597
"70_7","prot_pseaac","NS1","H5N1","gini",25,5,0.948872180451128,0.654338098025466,0.0108669089667563,0.0557939478488872
"70_7","prot_pseaac","NS1","H5N1","gini",45,5,0.948872180451128,0.656187819046539,0.0110104674869618,0.0576761609574062
"70_7","prot_pseaac","NS1","H5N6","gini",5,5,0.93475051523029,0.601186752525819,0.00319964406853354,0.0235591386701341
"70_7","prot_pseaac","NS1","H5N6","gini",25,5,0.931440806704029,0.593132609995451,0.00173397063142339,0.030485065863324
"70_7","prot_pseaac","NS1","H5N6","gini",45,5,0.925295344440618,0.575028591178884,0.0061659004655452,0.0273484356748608
"70_7","prot_pseaac","NS1","H7N3","gini",5,5,0.936622039428791,0.597543035760767,0.00656169282080533,0.0448987253154583
"70_7","prot_pseaac","NS1","H7N3","gini",25,5,0.935123286311584,0.598161762837015,0.00644251617773476,0.0383163233813243
"70_7","prot_pseaac","NS1","H7N3","gini",45,5,0.929630767608342,0.584730449987813,0.00863649318146516,0.0463878632402676
"70_7","prot_pseaac","NS1","H7N4","gini",5,5,0.935942132546261,0.603034589032376,0.0126149316699225,0.0593539013986054
"70_7","prot_pseaac","NS1","H7N4","gini",25,5,0.935943279953694,0.61116646298402,0.0139050653859943,0.0654795940541977
"70_7","prot_pseaac","NS1","H7N4","gini",45,5,0.932125806132452,0.59737305729971,0.0115283105380446,0.051039356600556
"70_7","prot_pseaac","NS1","H7N7","gini",5,5,0.937956030034773,0.613618807046228,0.0079860072457958,0.0373186893194966
"70_7","prot_pseaac","NS1","H7N7","gini",25,5,0.937483216796002,0.619483142611255,0.00899945833800221,0.0393420216822603
"70_7","prot_pseaac","NS1","H7N7","gini",45,5,0.933692857366977,0.603926545991259,0.00858434922702526,0.0368499336102437
"70_7","prot_pseaac","NS1","H7N9","gini",5,5,0.956966438523253,0.211661438001693,0.00931260103787502,0.105176751711943
"70_7","prot_pseaac","NS1","H7N9","gini",25,5,0.957485919042733,0.243522312487725,0.0093067893587626,0.0667190481681696
"70_7","prot_pseaac","NS1","H7N9","gini",45,5,0.959034974745301,0.284624612849059,0.0129346832252311,0.0832455924370854
"70_7","prot_pseaac","NS1","H8N4","gini",5,5,0.937750114792337,0.59455262844572,0.0160302093228249,0.0961414560395328
"70_7","prot_pseaac","NS1","H8N4","gini",25,5,0.934923250499183,0.586858349763359,0.0158511499544617,0.0913939484336424
"70_7","prot_pseaac","NS1","H8N4","gini",45,5,0.932566979688972,0.583489961491142,0.0149426882875537,0.0932218809400588
"70_7","prot_pseaac","NS1","H9N2","gini",5,5,0.958194023741302,0.72711696779156,0.00715884451498784,0.0435507264685332
"70_7","prot_pseaac","NS1","H9N2","gini",25,5,0.950747441670078,0.69523972578299,0.00978069736318203,0.0395907488745059
"70_7","prot_pseaac","NS1","H9N2","gini",45,5,0.950172738436349,0.69464240358168,0.00940993599408135,0.0303333655470572
"70_7","cds_compbias","PA","H10N8","gini",5,12,0.93829509108608,0.520298401163932,0.0110840086895213,0.106749947834232
"70_7","cds_compbias","PA","H10N8","gini",25,12,0.935942149909609,0.530785015233318,0.0121420117274575,0.0925071330063642
"70_7","cds_compbias","PA","H10N8","gini",45,12,0.933589208733139,0.528246098010752,0.0133243379246391,0.0998426146103203
"70_7","cds_compbias","PA","H16N3","gini",5,12,0.945149071676466,0.587487049133925,0.00759056139436124,0.0692178396125908
"70_7","cds_compbias","PA","H16N3","gini",25,12,0.94372950626468,0.591374821106036,0.00879825178699647,0.0695685757939791
"70_7","cds_compbias","PA","H16N3","gini",45,12,0.941839363150205,0.585309525059924,0.00898086132605557,0.068025795684527
"70_7","cds_compbias","PA","H3N8","gini",5,12,0.939479174617714,0.573868880198035,0.010285696251114,0.0776326464882911
"70_7","cds_compbias","PA","H3N8","gini",25,12,0.938467801440094,0.584723970393515,0.0119657056654015,0.0842322032795811
"70_7","cds_compbias","PA","H3N8","gini",45,12,0.935947637584917,0.57086044545698,0.00992659035744367,0.0735594194153652
"70_7","cds_compbias","PA","H4N6","gini",5,12,0.938568155639659,0.566076148110091,0.0121694329035716,0.0372819083701397
"70_7","cds_compbias","PA","H4N6","gini",25,12,0.938569421414377,0.576623156368557,0.0140951713235226,0.061480800042286
"70_7","cds_compbias","PA","H4N6","gini",45,12,0.936556839613686,0.578125272687722,0.0154608912846367,0.0676958749911479
"70_7","cds_compbias","PA","H4N8","gini",5,12,0.943211992874189,0.58184996857072,0.0121517301861042,0.0867173062575365
"70_7","cds_compbias","PA","H4N8","gini",25,12,0.94368480611296,0.595213930971329,0.0123151462730892,0.090809563287638
"70_7","cds_compbias","PA","H4N8","gini",45,12,0.942739179635418,0.598747122654011,0.0121962793767107,0.0814045484666509
"70_7","cds_compbias","PA","H5N1","gini",5,12,0.95187969924812,0.605996125990852,0.00960916767552923,0.0683180525317524
"70_7","cds_compbias","PA","H5N1","gini",25,12,0.953884711779449,0.638351794376847,0.0084249304831938,0.0538114717312337
"70_7","cds_compbias","PA","H5N1","gini",45,12,0.951378446115288,0.637391519838486,0.00823642943616791,0.047619314203516
"70_7","cds_compbias","PA","H5N6","gini",5,12,0.943261153528162,0.592476198675875,0.00837046834094137,0.070880841402774
"70_7","cds_compbias","PA","H5N6","gini",25,12,0.940894846513272,0.590228899639097,0.00903583654026929,0.0769135621937782
"70_7","cds_compbias","PA","H5N6","gini",45,12,0.934749378964906,0.561801689364947,0.00797483364409975,0.0787605842373689
"70_7","cds_compbias","PA","H7N3","gini",5,12,0.947609570600861,0.603964608756094,0.0092900300105785,0.0900322232031021
"70_7","cds_compbias","PA","H7N3","gini",25,12,0.94511331124924,0.597247887225426,0.00930130591320833,0.0883626113483635
"70_7","cds_compbias","PA","H7N3","gini",45,12,0.941610811280257,0.590969616091487,0.0146479908069576,0.100337442906817
"70_7","cds_compbias","PA","H7N4","gini",5,12,0.93688305593321,0.526150157702376,0.0175401174130605,0.1334256250853
"70_7","cds_compbias","PA","H7N4","gini",25,12,0.936405723487351,0.546770962885886,0.0149909878620813,0.107751446140921
"70_7","cds_compbias","PA","H7N4","gini",45,12,0.936884192386872,0.558597338750113,0.015636261567748,0.105254384142968
"70_7","cds_compbias","PA","H7N7","gini",5,12,0.946483501103498,0.617747331845767,0.013595010526193,0.0835812231891356
"70_7","cds_compbias","PA","H7N7","gini",25,12,0.944587761183726,0.617948757970778,0.0128578837810471,0.0842418248017015
"70_7","cds_compbias","PA","H7N7","gini",45,12,0.944587766506342,0.629040492558853,0.0127554781892892,0.0802437274617801
"70_7","cds_compbias","PA","H7N9","gini",5,12,0.977193935116576,0.377618703528377,0.00461875331192128,0.110661850333472
"70_7","cds_compbias","PA","H7N9","gini",25,12,0.977193935116576,0.401979369147019,0.0042399395479118,0.118884016912441
"70_7","cds_compbias","PA","H7N9","gini",45,12,0.97667580040155,0.397267311890698,0.00483071612970645,0.121307808073151
"70_7","cds_compbias","PA","H8N4","gini",5,12,0.945780139220147,0.588249736894181,0.0110567345712062,0.0832273664884505
"70_7","cds_compbias","PA","H8N4","gini",25,12,0.942956604560732,0.588829049222934,0.00930168827225799,0.0707068660754202
"70_7","cds_compbias","PA","H8N4","gini",45,12,0.940596988373832,0.582359716401433,0.00768233778099241,0.0622222380502535
"70_7","cds_compbias","PA","H9N2","gini",5,12,0.952481375358166,0.693756485875679,0.0192948149169014,0.103539243483966
"70_7","cds_compbias","PA","H9N2","gini",25,12,0.951333606221858,0.698986283878736,0.0176898946471485,0.0938001498380664
"70_7","cds_compbias","PA","H9N2","gini",45,12,0.949616045845272,0.694485368411301,0.0185440796737143,0.0975084963081262
"70_7","nuc_2mer","PA","H10N8","gini",5,4,0.939251842581004,0.525973362521044,0.0142922877929771,0.0839070574729036
"70_7","nuc_2mer","PA","H10N8","gini",25,4,0.931711305798915,0.519287386498861,0.0120480898869231,0.0553886421780415
"70_7","nuc_2mer","PA","H10N8","gini",45,4,0.921345014601585,0.48642032697501,0.0140316772995142,0.0695771359263628
"70_7","nuc_2mer","PA","H16N3","gini",5,4,0.940419803023375,0.563953387427128,0.0054765292610881,0.0372857829204666
"70_7","nuc_2mer","PA","H16N3","gini",25,4,0.937579567644151,0.566295484385909,0.00821091634288052,0.020334558482564
"70_7","nuc_2mer","PA","H16N3","gini",45,4,0.929067777226028,0.536473287852451,0.0113123867367094,0.0413105675681232
"70_7","nuc_2mer","PA","H3N8","gini",5,4,0.936453960257487,0.564001052742269,0.0169707030215102,0.102314225100462
"70_7","nuc_2mer","PA","H3N8","gini",25,4,0.927880823346818,0.539316664286656,0.014690230141822,0.089793627666606
"70_7","nuc_2mer","PA","H3N8","gini",45,4,0.92082411011882,0.520826713240714,0.014113197626821,0.0738284627367252
"70_7","nuc_2mer","PA","H4N6","gini",5,4,0.934544257812994,0.526694770896728,0.00793776196362722,0.032154600376429
"70_7","nuc_2mer","PA","H4N6","gini",25,4,0.929002696100148,0.531774910534961,0.0116000432129997,0.0444812092100975
"70_7","nuc_2mer","PA","H4N6","gini",45,4,0.923464931711454,0.518905537839144,0.0143107293855783,0.0532340799215343
"70_7","nuc_2mer","PA","H4N8","gini",5,4,0.942740300045937,0.566105580741548,0.0114864124880414,0.0862923182944693
"70_7","nuc_2mer","PA","H4N8","gini",25,4,0.93185215062799,0.529896071266945,0.0127639024333704,0.0905342468033998
"70_7","nuc_2mer","PA","H4N8","gini",45,4,0.925223802001053,0.517174626075305,0.0143478426462921,0.0902438799812061
"70_7","nuc_2mer","PA","H5N1","gini",5,4,0.948370927318296,0.582914839043088,0.0126062920701346,0.10668857141173
"70_7","nuc_2mer","PA","H5N1","gini",25,4,0.944862155388471,0.599140522646107,0.014506061281692,0.0871065645651445
"70_7","nuc_2mer","PA","H5N1","gini",45,4,0.936842105263158,0.569902262518454,0.0143318079754344,0.0779342236160816
"70_7","nuc_2mer","PA","H5N6","gini",5,4,0.934742677641616,0.525546226649811,0.0101929827080744,0.0879823360447126
"70_7","nuc_2mer","PA","H5N6","gini",25,4,0.926234264309915,0.501541957784852,0.0128229964468123,0.0979219253346877
"70_7","nuc_2mer","PA","H5N6","gini",45,4,0.918664765562555,0.487204199621057,0.0119847908837464,0.0997978741513066
"70_7","nuc_2mer","PA","H7N3","gini",5,4,0.940617051897619,0.541258342164722,0.00448906157393195,0.0321349416576997
"70_7","nuc_2mer","PA","H7N3","gini",25,4,0.934627026959963,0.537069058278428,0.00910030433353426,0.0649433757448964
"70_7","nuc_2mer","PA","H7N3","gini",45,4,0.925645699184874,0.50761091668881,0.0135106382734761,0.0808814837670584
"70_7","nuc_2mer","PA","H7N4","gini",5,4,0.942625841088671,0.57616271922629,0.0111656651830933,0.0814420878876064
"70_7","nuc_2mer","PA","H7N4","gini",25,4,0.932598548948579,0.537188798603831,0.0110153304896905,0.0672374008464514
"70_7","nuc_2mer","PA","H7N4","gini",45,4,0.92590911979966,0.517907264521093,0.0158531884248633,0.0764355789014881
"70_7","nuc_2mer","PA","H7N7","gini",5,4,0.944591138383127,0.595112031262243,0.0150632198248989,0.0957280989872691
"70_7","nuc_2mer","PA","H7N7","gini",25,4,0.935106820763831,0.558060315798899,0.0125561384640653,0.0797945146412319
"70_7","nuc_2mer","PA","H7N7","gini",45,4,0.928005653575508,0.54064304019555,0.01253180327545,0.0777662279113715
"70_7","nuc_2mer","PA","H7N9","gini",5,4,0.978228851787112,0.271616545961567,0.00391850110794163,0.104470232793919
"70_7","nuc_2mer","PA","H7N9","gini",25,4,0.977191236552605,0.286098988215299,0.0046343325928658,0.0888244626558828
"70_7","nuc_2mer","PA","H7N9","gini",45,4,0.976156312927008,0.313444253213376,0.0033531499493268,0.0526678769952667
"70_7","nuc_2mer","PA","H8N4","gini",5,4,0.939645812506724,0.541762844121068,0.0103961493212155,0.0664346315283319
"70_7","nuc_2mer","PA","H8N4","gini",25,4,0.935396074233253,0.548481730124923,0.0128306058900936,0.0635767848123191
"70_7","nuc_2mer","PA","H8N4","gini",45,4,0.926903246458492,0.522134554151666,0.014645944650457,0.0606966615717826
"70_7","nuc_2mer","PA","H9N2","gini",5,4,0.951903397462137,0.682226475049449,0.0156700161625468,0.0965996401133009
"70_7","nuc_2mer","PA","H9N2","gini",25,4,0.947325419566107,0.673810666968704,0.0194044866559459,0.102711206330005
"70_7","nuc_2mer","PA","H9N2","gini",45,4,0.949041342611543,0.686952849695327,0.017274475664176,0.089833258588903
"70_7","nuc_3mer","PA","H10N8","gini",5,8,0.943005423445974,0.565855568218727,0.00256807960018746,0.0300662164283566
"70_7","nuc_3mer","PA","H10N8","gini",25,8,0.94065470727298,0.578731136650424,0.0060369076776864,0.0338306746043822
"70_7","nuc_3mer","PA","H10N8","gini",45,8,0.938303991099986,0.577918515677261,0.00797356333293569,0.0460952746531332
"70_7","nuc_3mer","PA","H16N3","gini",5,8,0.947039209505986,0.593125266420873,0.00943705032152471,0.0973542634970641
"70_7","nuc_3mer","PA","H16N3","gini",25,8,0.943726155603036,0.586135192467866,0.0114433008334121,0.0978080159084563
"70_7","nuc_3mer","PA","H16N3","gini",45,8,0.938050140061885,0.57140707016934,0.0111022813242105,0.075947003803529
"70_7","nuc_3mer","PA","H3N8","gini",5,8,0.94250566114546,0.594836607184491,0.0115052540383214,0.0738889745338322
"70_7","nuc_3mer","PA","H3N8","gini",25,8,0.938975396280182,0.593105718098185,0.0112241682753916,0.0678313029342827
"70_7","nuc_3mer","PA","H3N8","gini",45,8,0.935443859247386,0.586095679209025,0.0147985594091436,0.0819673409004633
"70_7","nuc_3mer","PA","H4N6","gini",5,8,0.938069440400997,0.559307704841902,0.0108982501184164,0.0560564480256074
