"cluster_set","featset","focgene","subtype","sigma","C","Weight","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","prot_ctdt","M1","H5N1",0.1,3,3,0.963408521303258,0.683855323803246,0.0067715569353916,0.0487039280465887
"70_7","prot_ctdt","M1","H5N1",0.1,3,9,0.866165413533835,0.41846381674462,0.0207127353497688,0.0509909315040918
"70_7","prot_ctdt","M1","H5N1",0.1,9,3,0.96140350877193,0.667642894356628,0.00488561120040551,0.0422230006152101
"70_7","prot_ctdt","M1","H5N1",0.1,9,9,0.864661654135338,0.40340141446185,0.0199716509404877,0.0531536851705946
"70_7","prot_ctdt","M1","H5N6",0.001,1,3,0.92480684545459,0.503635076105859,0.0322794310720423,0.136042345265379
"70_7","prot_ctdt","M1","H5N6",0.001,1,9,0.803350709209288,0.312469507657257,0.0531365232957803,0.0440248521310785
"70_7","prot_ctdt","M1","H5N6",0.001,3,3,0.954600881234582,0.605664276538679,0.00815449211061821,0.0820127527511248
"70_7","prot_ctdt","M1","H5N6",0.001,3,9,0.775858118188089,0.302632415458068,0.0455405904761614,0.0494506651924425
"70_7","prot_ctdt","M1","H5N6",0.001,9,3,0.948927101229513,0.589143765207146,0.0104532625149827,0.0839666696282682
"70_7","prot_ctdt","M1","H5N6",0.001,9,9,0.792883892280773,0.319521994533375,0.0334946363665677,0.0367596644350004
"70_7","prot_ctdt","M1","H5N6",0.01,1,3,0.948454287990742,0.588256692927219,0.00973288621373895,0.0824564900000829
"70_7","prot_ctdt","M1","H5N6",0.01,1,9,0.798079246424569,0.330786381384932,0.0337073454740536,0.0395472152980603
"70_7","prot_ctdt","M1","H5N6",0.01,3,3,0.948927101229513,0.592618054092435,0.0104532625149827,0.0900583931156686
"70_7","prot_ctdt","M1","H5N6",0.01,3,9,0.806123793946781,0.342459679163883,0.0213240494762584,0.0272858472400909
"70_7","prot_ctdt","M1","H5N6",0.01,9,3,0.95081947988007,0.623129613318527,0.00971914641006861,0.0831638532065013
"70_7","prot_ctdt","M1","H5N6",0.01,9,9,0.812281549016163,0.351069792974083,0.015456462331569,0.027656192358497
"70_7","prot_ctdt","M1","H5N6",0.1,1,3,0.95081612393347,0.622834770411153,0.0113376185966349,0.080115011148373
"70_7","prot_ctdt","M1","H5N6",0.1,1,9,0.825046401907319,0.371791479326942,0.016723966995785,0.0360350481429814
"70_7","prot_ctdt","M1","H5N6",0.1,3,3,0.948923745282913,0.602495214621741,0.0119750077984654,0.0860303570206139
"70_7","prot_ctdt","M1","H5N6",0.1,3,9,0.82929614542844,0.369772457205164,0.0167415453369003,0.0460072387459385
"70_7","prot_ctdt","M1","H5N6",0.1,9,3,0.948445335276506,0.605940320209875,0.0163401495715412,0.0982448425698879
"70_7","prot_ctdt","M1","H5N6",0.1,9,9,0.833551475147286,0.373716747851705,0.0178024665977956,0.0492396737531174
"70_7","prot_ctdt","M1","H7N3",0.001,1,3,0.925148174340269,0.514626177564018,0.00934545098818228,0.0663543772670231
"70_7","prot_ctdt","M1","H7N3",0.001,1,9,0.925148174340269,0.514626177564018,0.00934545098818228,0.0663543772670231
"70_7","prot_ctdt","M1","H7N3",0.001,3,3,0.959083429485987,0.645709594028844,0.00943694186572871,0.0938171649574706
"70_7","prot_ctdt","M1","H7N3",0.001,3,9,0.905148174340269,0.473312516075007,0.0471141822722835,0.092301543615776
"70_7","prot_ctdt","M1","H7N3",0.001,9,3,0.954585923251573,0.623404289963429,0.00546275814910893,0.067793377461727
"70_7","prot_ctdt","M1","H7N3",0.001,9,9,0.905644526742844,0.521692507413298,0.0669800930358994,0.162175540191049
"70_7","prot_ctdt","M1","H7N3",0.01,1,3,0.95558467636878,0.64780501168025,0.0054553537162919,0.0589495772023408
"70_7","prot_ctdt","M1","H7N3",0.01,1,9,0.903645779829034,0.511483509941923,0.06648762348063,0.163702984301927
"70_7","prot_ctdt","M1","H7N3",0.01,3,3,0.955583435689384,0.648257832860416,0.00546749525817679,0.0560567579885374
"70_7","prot_ctdt","M1","H7N3",0.01,3,9,0.881696902023548,0.44667184259528,0.0581652702718799,0.123549923534194
"70_7","prot_ctdt","M1","H7N3",0.01,9,3,0.955582188806591,0.6526039493274,0.00652130833093138,0.06328888006243
"70_7","prot_ctdt","M1","H7N3",0.01,9,9,0.869709339834493,0.415495257578548,0.0550977350487835,0.103264790550488
"70_7","prot_ctdt","M1","H7N3",0.1,1,3,0.956579695041004,0.66144238280308,0.00897409214185584,0.0835925369083872
"70_7","prot_ctdt","M1","H7N3",0.1,1,9,0.868223043138423,0.413926902968272,0.0534600655045571,0.0991060001856771
"70_7","prot_ctdt","M1","H7N3",0.1,3,3,0.955084676368779,0.650851737395353,0.0111918823535867,0.0990956826609369
"70_7","prot_ctdt","M1","H7N3",0.1,3,9,0.870719314896838,0.410490777381767,0.0527619029760632,0.0994273842023707
"70_7","prot_ctdt","M1","H7N3",0.1,9,3,0.950597114179725,0.616819892943264,0.0132596354324104,0.115979581421612
"70_7","prot_ctdt","M1","H7N3",0.1,9,9,0.876215574248458,0.408626211818123,0.0501479071785401,0.0825641279685965
"70_7","prot_ctdt","M1","H7N4",0.001,1,3,0.921140439739654,0.501145809676607,0.0190933686912556,0.0619126005758503
"70_7","prot_ctdt","M1","H7N4",0.001,1,9,0.86808631910518,0.429811768449847,0.0760573081883427,0.129783155808219
"70_7","prot_ctdt","M1","H7N4",0.001,3,3,0.957458437219575,0.636135960692541,0.00662737917508081,0.041588198556323
"70_7","prot_ctdt","M1","H7N4",0.001,3,9,0.805938786443296,0.327259211830142,0.0208017452258171,0.0250492050244579
"70_7","prot_ctdt","M1","H7N4",0.001,9,3,0.952199841570144,0.61758975485782,0.0100051296298656,0.0497047906591397
"70_7","prot_ctdt","M1","H7N4",0.001,9,9,0.813103269653864,0.341521631633611,0.0184092523914708,0.0240632483278685
"70_7","prot_ctdt","M1","H7N4",0.01,1,3,0.954589907683541,0.647796732361567,0.0102861414293841,0.0521412357659265
"70_7","prot_ctdt","M1","H7N4",0.01,1,9,0.819324540139502,0.349954263960314,0.0203532727926876,0.0270501131877617
"70_7","prot_ctdt","M1","H7N4",0.01,3,3,0.954589907683541,0.647796732361567,0.0102861414293841,0.0521412357659265
"70_7","prot_ctdt","M1","H7N4",0.01,3,9,0.81932340368584,0.351885774392898,0.0239815439507251,0.0322907877127748
"70_7","prot_ctdt","M1","H7N4",0.01,9,3,0.955545703552037,0.652487149703123,0.00920115411465826,0.0473857923201571
"70_7","prot_ctdt","M1","H7N4",0.01,9,9,0.815986682625215,0.351858590969053,0.0239058430497722,0.0143753171736491
"70_7","prot_ctdt","M1","H7N4",0.1,1,3,0.956500362966869,0.669429079679864,0.0123655569960026,0.0702801536653978
"70_7","prot_ctdt","M1","H7N4",0.1,1,9,0.830796379899426,0.376988358738945,0.0158163236785995,0.0227302147710377
"70_7","prot_ctdt","M1","H7N4",0.1,3,3,0.956024177928443,0.666614920180611,0.0117866661877101,0.0639715560857645
"70_7","prot_ctdt","M1","H7N4",0.1,3,9,0.834144536696185,0.368843471114623,0.0162690285665606,0.0260729341960934
"70_7","prot_ctdt","M1","H7N4",0.1,9,3,0.951723662008603,0.639635990819987,0.0130231655386332,0.070253519267143
"70_7","prot_ctdt","M1","H7N4",0.1,9,9,0.839400853961405,0.372657789213235,0.0165418275070819,0.0292446018625083
"70_7","prot_ctdt","M1","H7N7",0.001,1,3,0.921841091031811,0.505762913238954,0.0102933633476277,0.0553644110516403
"70_7","prot_ctdt","M1","H7N7",0.001,1,9,0.867394741889485,0.420134453052284,0.0747134558698713,0.113252800985197
"70_7","prot_ctdt","M1","H7N7",0.001,3,3,0.957841097206045,0.645733941431716,0.00387524736689047,0.0476238224895626
"70_7","prot_ctdt","M1","H7N7",0.001,3,9,0.811493929570569,0.346269365002492,0.026129088339239,0.04578697987716
"70_7","prot_ctdt","M1","H7N7",0.001,9,3,0.953574552661463,0.63527538049195,0.00433429506021919,0.0466429162830186
"70_7","prot_ctdt","M1","H7N7",0.001,9,9,0.82284930614254,0.362087630068834,0.0224141922872718,0.0410899204922819
"70_7","prot_ctdt","M1","H7N7",0.01,1,3,0.955471412991753,0.656984847310483,0.0051371935902579,0.0489098092742178
"70_7","prot_ctdt","M1","H7N7",0.01,1,9,0.8309028169489,0.372962068581091,0.0147033017710714,0.0319678434875174
"70_7","prot_ctdt","M1","H7N7",0.01,3,3,0.955471412991753,0.656984847310483,0.0051371935902579,0.0489098092742178
"70_7","prot_ctdt","M1","H7N7",0.01,3,9,0.833264642321716,0.380188909386898,0.00903486054132665,0.0221437914137132
"70_7","prot_ctdt","M1","H7N7",0.01,9,3,0.954997479342464,0.654461792120809,0.00443592774319668,0.043808988762693
"70_7","prot_ctdt","M1","H7N7",0.01,9,9,0.823319873237659,0.370719361668693,0.0136719618230341,0.0187194297217047
"70_7","prot_ctdt","M1","H7N7",0.1,1,3,0.957834353452473,0.6827792442671,0.00595869171874441,0.0454547604305884
"70_7","prot_ctdt","M1","H7N7",0.1,1,9,0.832304397281283,0.387651478829511,0.0101563732497607,0.015842617237102
"70_7","prot_ctdt","M1","H7N7",0.1,3,3,0.95593973394322,0.668868812240446,0.00727333732860878,0.0653099101360969
"70_7","prot_ctdt","M1","H7N7",0.1,3,9,0.836098117941863,0.388786444275989,0.0110040465572913,0.0278379976595611
"70_7","prot_ctdt","M1","H7N7",0.1,9,3,0.951202643593981,0.638434181393285,0.00468434132977511,0.0488383004129421
"70_7","prot_ctdt","M1","H7N7",0.1,9,9,0.837998339503708,0.382100036396989,0.0161960529020972,0.030266626716798
"70_7","prot_ctdt","M1","H7N9",0.001,1,3,0.976154967122554,0,0.0011155160237243,0
"70_7","prot_ctdt","M1","H7N9",0.001,1,9,0.933612728597667,0.15112221375838,0.0222789291629267,0.0526704416881894
"70_7","prot_ctdt","M1","H7N9",0.001,3,3,0.976154967122554,0,0.0011155160237243,0
"70_7","prot_ctdt","M1","H7N9",0.001,3,9,0.96785672990035,0.263399856989288,0.00539710160362932,0.0467502648991567
"70_7","prot_ctdt","M1","H7N9",0.001,9,3,0.973560249178998,0.284430707104583,0.00339235554326096,0.101776781277942
"70_7","prot_ctdt","M1","H7N9",0.001,9,9,0.95645776616978,0.213790232806959,0.0282204791858189,0.0709851056439763
"70_7","prot_ctdt","M1","H7N9",0.01,1,3,0.973560249178998,0.284430707104583,0.00339235554326096,0.101776781277942
"70_7","prot_ctdt","M1","H7N9",0.01,1,9,0.95956522865548,0.218176347806581,0.0198636728588521,0.0683683533093962
"70_7","prot_ctdt","M1","H7N9",0.01,3,3,0.973560249178998,0.284430707104583,0.00339235554326096,0.101776781277942
"70_7","prot_ctdt","M1","H7N9",0.01,3,9,0.956457752259656,0.205000259613778,0.0222337746037524,0.0709560694990384
"70_7","prot_ctdt","M1","H7N9",0.01,9,3,0.973042114463972,0.279108288331074,0.00296718136147997,0.0954679602173824
"70_7","prot_ctdt","M1","H7N9",0.01,9,9,0.945560766635595,0.205729019119551,0.0154663719067953,0.0345706702638582
"70_7","prot_ctdt","M1","H7N9",0.1,1,3,0.975115999128531,0.345636367932056,0.00393393485450139,0.146272519632801
"70_7","prot_ctdt","M1","H7N9",0.1,1,9,0.941416999944533,0.280747448334827,0.00749350360826443,0.0223207157473244
"70_7","prot_ctdt","M1","H7N9",0.1,3,3,0.973561588028391,0.326312781360872,0.00530814116319991,0.189766094319301
"70_7","prot_ctdt","M1","H7N9",0.1,3,9,0.941937819313407,0.264126471665108,0.00833281696148804,0.0386381739173961
"70_7","prot_ctdt","M1","H7N9",0.1,9,3,0.972526657447732,0.258561978239521,0.00468788937108551,0.207843462089551
"70_7","prot_ctdt","M1","H7N9",0.1,9,9,0.945578199497949,0.261386692395252,0.0103120000476821,0.0466881364010268
"70_7","prot_ctdt","M1","H8N4",0.001,1,3,0.955207452712117,0.605268507105069,0.00898922854423572,0.0857592887535995
"70_7","prot_ctdt","M1","H8N4",0.001,1,9,0.805703122089194,0.314990931960412,0.0571610898558597,0.0803919855081422
"70_7","prot_ctdt","M1","H8N4",0.001,3,3,0.956620327295912,0.613822435844397,0.00982438303929703,0.09261960744458
"70_7","prot_ctdt","M1","H8N4",0.001,3,9,0.819874122002608,0.35053021790482,0.0294467334161745,0.0513374597997379
"70_7","prot_ctdt","M1","H8N4",0.001,9,3,0.954261836729875,0.609774759828387,0.0102449901491444,0.0853695268920339
"70_7","prot_ctdt","M1","H8N4",0.001,9,9,0.815167124524104,0.34710407911243,0.0380149908488525,0.0626428728742719
"70_7","prot_ctdt","M1","H8N4",0.01,1,3,0.95378791361319,0.627516216667258,0.0117693333698688,0.0915506546686721
"70_7","prot_ctdt","M1","H8N4",0.01,1,9,0.823655502291911,0.358125801812807,0.0403823181421916,0.0709851163375178
"70_7","prot_ctdt","M1","H8N4",0.01,3,3,0.953785688609714,0.626670325782167,0.0118970568391198,0.0961076921783763
"70_7","prot_ctdt","M1","H8N4",0.01,3,9,0.827424642438268,0.366233604708513,0.0389855996471659,0.0708612455826403
"70_7","prot_ctdt","M1","H8N4",0.01,9,3,0.955199678319073,0.639616626287803,0.0134714617258788,0.106467834778719
"70_7","prot_ctdt","M1","H8N4",0.01,9,9,0.830715425203937,0.369012446454255,0.0356452434796364,0.066197404658839
"70_7","prot_ctdt","M1","H8N4",0.1,1,3,0.953313990496506,0.632197233804992,0.0143139108670447,0.107770301517992
"70_7","prot_ctdt","M1","H8N4",0.1,1,9,0.832132755042335,0.375034832112963,0.0198513470915065,0.0391924227015002
"70_7","prot_ctdt","M1","H8N4",0.1,3,3,0.950018768219184,0.612637607932801,0.0135028563093863,0.0937501939045507
"70_7","prot_ctdt","M1","H8N4",0.1,3,9,0.835430202323135,0.369250511739917,0.019102242478048,0.0338002665743567
"70_7","prot_ctdt","M1","H8N4",0.1,9,3,0.948136404782708,0.605492373201383,0.00973182629996868,0.0619455472289163
"70_7","prot_ctdt","M1","H8N4",0.1,9,9,0.83826039100238,0.369015671639601,0.0218150446599946,0.0378152407267615
"70_7","prot_ctdt","M1","H9N2",0.001,1,3,0.934136717151044,0.579024334911306,0.0243917904125016,0.139850226196132
"70_7","prot_ctdt","M1","H9N2",0.001,1,9,0.895764224314368,0.512576378592755,0.00588300396220115,0.0299271766819556
"70_7","prot_ctdt","M1","H9N2",0.001,3,3,0.944451903397462,0.662073952543088,0.0142240527455717,0.0623088684084687
"70_7","prot_ctdt","M1","H9N2",0.001,3,9,0.922100695865739,0.598118127210355,0.0199215346688605,0.0504342435274805
"70_7","prot_ctdt","M1","H9N2",0.001,9,3,0.939294310274253,0.640259360098016,0.00736391937392075,0.0337784432908173
"70_7","prot_ctdt","M1","H9N2",0.001,9,9,0.916376586164552,0.588618078328983,0.0359922396198691,0.0903454775875689
"70_7","prot_ctdt","M1","H9N2",0.01,1,3,0.941011870650839,0.649285727334359,0.00714726367612878,0.0315731899491447
"70_7","prot_ctdt","M1","H9N2",0.01,1,9,0.925539091281212,0.61918468827042,0.0372602402997686,0.0953739892831452
"70_7","prot_ctdt","M1","H9N2",0.01,3,3,0.939867376176832,0.644967069914676,0.00854717912685587,0.0342703675524009
"70_7","prot_ctdt","M1","H9N2",0.01,3,9,0.927832992222677,0.62296288645249,0.022331578105289,0.0583161119529339
"70_7","prot_ctdt","M1","H9N2",0.01,9,3,0.940440442079411,0.647319354722923,0.00839850814979166,0.0325607896781871
"70_7","prot_ctdt","M1","H9N2",0.01,9,9,0.928406058125256,0.622055565362483,0.0167162513694668,0.040983575035371
"70_7","prot_ctdt","M1","H9N2",0.1,1,3,0.940442079410561,0.64913072914344,0.009307259108393,0.0467901156263744
"70_7","prot_ctdt","M1","H9N2",0.1,1,9,0.920967662709783,0.601514306078042,0.0188221830652098,0.0499217290011162
"70_7","prot_ctdt","M1","H9N2",0.1,3,3,0.942159639787147,0.651834163011021,0.00814008530518999,0.0438901765769227
"70_7","prot_ctdt","M1","H9N2",0.1,3,9,0.918103970528039,0.579526348845989,0.0154691291633315,0.0390066897660622
"70_7","prot_ctdt","M1","H9N2",0.1,9,3,0.94559639787147,0.673475588024226,0.0124466942815067,0.0573873720760735
"70_7","prot_ctdt","M1","H9N2",0.1,9,9,0.925544003274662,0.604687060089607,0.0175467463348319,0.0481389101555373
"70_7","prot_ctriad","M1","H10N8",0.001,1,3,0.953840077875122,0.596895035941336,0.00735634319168729,0.0576609228916699
"70_7","prot_ctriad","M1","H10N8",0.001,1,9,0.809204839382561,0.319422158617444,0.0206036201958034,0.0158794221241423
"70_7","prot_ctriad","M1","H10N8",0.001,3,3,0.951016548463357,0.580550540288508,0.00649546575274279,0.0549219539051716
"70_7","prot_ctriad","M1","H10N8",0.001,3,9,0.812980670282297,0.31906551367772,0.0180155640646233,0.0244593003269612
"70_7","prot_ctriad","M1","H10N8",0.001,9,3,0.949602558753998,0.567362877695551,0.00823045053039286,0.0686105223725103
