"cluster_set","featset","focgene","subtype","alpha","lambda","Accuracy","Kappa","AccuracySD","KappaSD"
"70_7","cds_compbias","HA","H4N8",1,1,0.583993815333938,0,0.466051737963442,0
"70_7","cds_compbias","HA","H4N8",1,10,0.583993815333938,0,0.466051737963442,0
"70_7","cds_compbias","HA","H5N1",0,0.001,0.935338345864662,0.614586836653543,0.0143318079754344,0.0456266592692151
"70_7","cds_compbias","HA","H5N1",0,0.01,0.935338345864662,0.614586836653543,0.0143318079754344,0.0456266592692151
"70_7","cds_compbias","HA","H5N1",0,0.1,0.940350877192982,0.638986284558214,0.0168498609663876,0.0576292707990269
"70_7","cds_compbias","HA","H5N1",0,1,0.934335839598997,0.609458238510748,0.0115397137175151,0.0450146619111248
"70_7","cds_compbias","HA","H5N1",0,10,0.920802005012531,0.561683961009485,0.0122268781129328,0.037761443811768
"70_7","cds_compbias","HA","H5N1",0.5,0.001,0.929323308270677,0.581659743502669,0.0127055557449991,0.0422996750260117
"70_7","cds_compbias","HA","H5N1",0.5,0.01,0.930827067669173,0.596935231409332,0.0146782460795452,0.0459539322762727
"70_7","cds_compbias","HA","H5N1",0.5,0.1,0.928822055137845,0.591592480395791,0.0145708690263144,0.0464745890101046
"70_7","cds_compbias","HA","H5N1",0.5,1,0.758897243107769,0,0.387809283315753,0
"70_7","cds_compbias","HA","H5N1",0.5,10,0.758897243107769,0,0.387809283315753,0
"70_7","cds_compbias","HA","H5N1",1,0.001,0.927318295739348,0.57469230062423,0.0149328011125476,0.0550070315256364
"70_7","cds_compbias","HA","H5N1",1,0.01,0.927318295739348,0.586256314962895,0.0160479304196312,0.0505529360408665
"70_7","cds_compbias","HA","H5N1",1,0.1,0.921804511278195,0.564582635276777,0.0166624262041049,0.0520526627966909
"70_7","cds_compbias","HA","H5N1",1,1,0.758897243107769,0,0.387809283315753,0
"70_7","cds_compbias","HA","H5N1",1,10,0.758897243107769,0,0.387809283315753,0
"70_7","cds_compbias","HA","H5N6",0,0.001,0.905911048072165,0.542652096759227,0.0152566633429686,0.057211485524943
"70_7","cds_compbias","HA","H5N6",0,0.01,0.905911048072165,0.542652096759227,0.0152566633429686,0.057211485524943
"70_7","cds_compbias","HA","H5N6",0,0.1,0.902599114579733,0.533049698901308,0.0154599349214473,0.0561107837136856
"70_7","cds_compbias","HA","H5N6",0,1,0.88935249573557,0.497980440137271,0.0165840678952705,0.0575381578264322
"70_7","cds_compbias","HA","H5N6",0,10,0.899753303572693,0.495313400874245,0.0143372725546266,0.0796250858493415
"70_7","cds_compbias","HA","H5N6",0.5,0.001,0.905437135562697,0.523418298973738,0.0172924496150626,0.0745318976205561
"70_7","cds_compbias","HA","H5N6",0.5,0.01,0.906853334457972,0.543863235922775,0.0165334254195334,0.065674669248793
"70_7","cds_compbias","HA","H5N6",0.5,0.1,0.887930694787702,0.501859823395514,0.0238796142292528,0.077818550411787
"70_7","cds_compbias","HA","H5N6",0.5,1,0.583524188923199,0,0.463541662045973,0
"70_7","cds_compbias","HA","H5N6",0.5,10,0.583524188923199,0,0.463541662045973,0
"70_7","cds_compbias","HA","H5N6",1,0.001,0.904490388674637,0.519270022871279,0.0137554172216802,0.06680712071177
"70_7","cds_compbias","HA","H5N6",1,0.01,0.904957610430726,0.539898608495321,0.0158614677725576,0.0618603894476248
"70_7","cds_compbias","HA","H5N6",1,0.1,0.869485349998277,0.45247468438602,0.0243279720734728,0.0753947832684911
"70_7","cds_compbias","HA","H5N6",1,1,0.583524188923199,0,0.463541662045973,0
"70_7","cds_compbias","HA","H5N6",1,10,0.583524188923199,0,0.463541662045973,0
"70_7","cds_compbias","HA","H7N3",0,0.001,0.910664402426769,0.54547567509626,0.0206029929445172,0.0808069644330802
"70_7","cds_compbias","HA","H7N3",0,0.01,0.910664402426769,0.54547567509626,0.0206029929445172,0.0808069644330802
"70_7","cds_compbias","HA","H7N3",0,0.1,0.907670630637337,0.535715637292643,0.019650115356955,0.0758585763411607
"70_7","cds_compbias","HA","H7N3",0,1,0.891688068386248,0.491670184368002,0.0240041484222008,0.0744576555911724
"70_7","cds_compbias","HA","H7N3",0,10,0.90766191486458,0.504947361436286,0.0168876859928014,0.0692872325309579
"70_7","cds_compbias","HA","H7N3",0.5,0.001,0.902676865051302,0.515501181117394,0.0211057996566301,0.0752572900452203
"70_7","cds_compbias","HA","H7N3",0.5,0.01,0.907176852644508,0.53334878285448,0.0172870140923505,0.0694504873136169
"70_7","cds_compbias","HA","H7N3",0.5,0.1,0.888190537338246,0.491648646363151,0.033625092621624,0.0869135755666628
"70_7","cds_compbias","HA","H7N3",0.5,1,0.584149439833253,0,0.467069905731881,0
"70_7","cds_compbias","HA","H7N3",0.5,10,0.584149439833253,0,0.467069905731881,0
"70_7","cds_compbias","HA","H7N3",1,0.001,0.900683087058473,0.511864234095873,0.0212011277159605,0.0716884490684429
"70_7","cds_compbias","HA","H7N3",1,0.01,0.903684315331075,0.523912140074824,0.0192668215017655,0.0702490342430862
"70_7","cds_compbias","HA","H7N3",1,0.1,0.86623038175705,0.437732422325738,0.03055680982256,0.0733811527576073
"70_7","cds_compbias","HA","H7N3",1,1,0.584149439833253,0,0.467069905731881,0
"70_7","cds_compbias","HA","H7N3",1,10,0.584149439833253,0,0.467069905731881,0
"70_7","cds_compbias","HA","H7N4",0,0.001,0.914433832340552,0.568425435787268,0.0183286887895386,0.0614636951757748
"70_7","cds_compbias","HA","H7N4",0,0.01,0.914433832340552,0.568425435787268,0.0183286887895386,0.0614636951757748
"70_7","cds_compbias","HA","H7N4",0,0.1,0.911568723119277,0.561858413138043,0.0196976141674268,0.0608021410550639
"70_7","cds_compbias","HA","H7N4",0,1,0.898187559052802,0.516613095747655,0.0159783045194925,0.0493502845676131
"70_7","cds_compbias","HA","H7N4",0,10,0.905345185203198,0.499407237736291,0.0241061284256886,0.084346766401545
"70_7","cds_compbias","HA","H7N4",0.5,0.001,0.904876999155492,0.535626781634324,0.01598214716172,0.0545717125388401
"70_7","cds_compbias","HA","H7N4",0.5,0.01,0.90918094634386,0.552781857352414,0.020744657408108,0.0654287452126836
"70_7","cds_compbias","HA","H7N4",0.5,0.1,0.895316756609443,0.520588926366381,0.031998536415486,0.0870690639423723
"70_7","cds_compbias","HA","H7N4",0.5,1,0.753733711709419,0,0.379792344032332,0
"70_7","cds_compbias","HA","H7N4",0.5,10,0.753733711709419,0,0.379792344032332,0
"70_7","cds_compbias","HA","H7N4",1,0.001,0.904401961524499,0.536708855492513,0.0171356572205457,0.0519924225943401
"70_7","cds_compbias","HA","H7N4",1,0.01,0.904874715294396,0.540339383611698,0.0221960036526265,0.0676965795174975
"70_7","cds_compbias","HA","H7N4",1,0.1,0.867594048455153,0.451732129972506,0.031457095497458,0.0722200109618977
"70_7","cds_compbias","HA","H7N4",1,1,0.753733711709419,0,0.379792344032332,0
"70_7","cds_compbias","HA","H7N4",1,10,0.753733711709419,0,0.379792344032332,0
"70_7","cds_compbias","HA","H7N7",0,0.001,0.920421541550211,0.590064421103848,0.00789334225702866,0.03759572385406
"70_7","cds_compbias","HA","H7N7",0,0.01,0.920421541550211,0.590064421103848,0.00789334225702866,0.03759572385406
"70_7","cds_compbias","HA","H7N7",0,0.1,0.918523555486787,0.584946568003589,0.0123478415498694,0.0425605600367592
"70_7","cds_compbias","HA","H7N7",0,1,0.903833805276325,0.535125717929271,0.0119386835391537,0.0325308766479257
"70_7","cds_compbias","HA","H7N7",0,10,0.919949838076728,0.554335857757867,0.0144846918649596,0.0535370640440601
"70_7","cds_compbias","HA","H7N7",0.5,0.001,0.910001707761116,0.551594127786852,0.0102520295397846,0.037376372443715
"70_7","cds_compbias","HA","H7N7",0.5,0.01,0.919000861012862,0.585141797982694,0.00669557491889098,0.0344165477599119
"70_7","cds_compbias","HA","H7N7",0.5,0.1,0.899567244763897,0.530442053017029,0.0230318853515441,0.0580801473660062
"70_7","cds_compbias","HA","H7N7",0.5,1,0.752716605625584,0,0.378290782887995,0
"70_7","cds_compbias","HA","H7N7",0.5,10,0.752716605625584,0,0.378290782887995,0
"70_7","cds_compbias","HA","H7N7",1,0.001,0.91237250706331,0.558287294426424,0.00790538119273805,0.0385036105455088
"70_7","cds_compbias","HA","H7N7",1,0.01,0.917573442044557,0.582246511979995,0.00659367168861054,0.0387477038882297
"70_7","cds_compbias","HA","H7N7",1,0.1,0.879207128855433,0.480376674612799,0.0186815685994507,0.0439802304931621
"70_7","cds_compbias","HA","H7N7",1,1,0.752716605625584,0,0.378290782887995,0
"70_7","cds_compbias","HA","H7N7",1,10,0.752716605625584,0,0.378290782887995,0
"70_7","cds_compbias","HA","H7N9",0,0.001,0.877149259277226,0.181869230900936,0.0163717234337781,0.0593185943270828
"70_7","cds_compbias","HA","H7N9",0,0.01,0.877149259277226,0.181869230900936,0.0163717234337781,0.0593185943270828
"70_7","cds_compbias","HA","H7N9",0,0.1,0.848098745185141,0.15363526328924,0.034095438892686,0.0494400552802145
"70_7","cds_compbias","HA","H7N9",0,1,0.829958598255984,0.133165080810848,0.0575289863618521,0.0506762753390591
"70_7","cds_compbias","HA","H7N9",0,10,0.877671438360678,0.172129418914724,0.0208292772915154,0.0543760665800694
"70_7","cds_compbias","HA","H7N9",0.5,0.001,0.925354775093298,0.258362256930769,0.0128520529224712,0.0828375521669927
"70_7","cds_compbias","HA","H7N9",0.5,0.01,0.887512009218239,0.20384274843943,0.0180694907313136,0.0532663931998892
"70_7","cds_compbias","HA","H7N9",0.5,0.1,0.815982349444212,0.126536503479848,0.0580286843807164,0.0476966864512083
"70_7","cds_compbias","HA","H7N9",0.5,1,0.213509115564785,0,0.425216887822861,0
"70_7","cds_compbias","HA","H7N9",0.5,10,0.213509115564785,0,0.425216887822861,0
"70_7","cds_compbias","HA","H7N9",1,0.001,0.923800357038096,0.24095901341497,0.0119303726440469,0.0813975125513592
"70_7","cds_compbias","HA","H7N9",1,0.01,0.863151561054923,0.170174170716022,0.0303001324272698,0.0511265322832185
"70_7","cds_compbias","HA","H7N9",1,0.1,0.809756699767544,0.120826159528851,0.0593972231426782,0.0581113453162021
"70_7","cds_compbias","HA","H7N9",1,1,0.213509115564785,0,0.425216887822861,0
"70_7","cds_compbias","HA","H7N9",1,10,0.213509115564785,0,0.425216887822861,0
"70_7","cds_compbias","HA","H8N4",0,0.001,0.911832224767332,0.554864469464695,0.0100938626201955,0.031974943089753
"70_7","cds_compbias","HA","H8N4",0,0.01,0.911832224767332,0.554864469464695,0.0100938626201955,0.031974943089753
"70_7","cds_compbias","HA","H8N4",0,0.1,0.911360531901774,0.551617471361254,0.0108984049552439,0.0319591042516581
"70_7","cds_compbias","HA","H8N4",0,1,0.898627996735962,0.515195261870465,0.0176788950983599,0.0454105131837335
"70_7","cds_compbias","HA","H8N4",0,10,0.913246219724341,0.513010720939264,0.0131783294144315,0.0614732985875382
"70_7","cds_compbias","HA","H8N4",0.5,0.001,0.912297226879511,0.552666199636228,0.0133271606906815,0.0521378761372011
"70_7","cds_compbias","HA","H8N4",0.5,0.01,0.908998685463748,0.547564035569795,0.00898287316280947,0.0304320807973166
"70_7","cds_compbias","HA","H8N4",0.5,0.1,0.901458195910507,0.527331665500419,0.0178591303282288,0.043318217876609
"70_7","cds_compbias","HA","H8N4",0.5,1,0.58406786522986,0,0.466356770421551,0
"70_7","cds_compbias","HA","H8N4",0.5,10,0.58406786522986,0,0.466356770421551,0
"70_7","cds_compbias","HA","H8N4",1,0.001,0.910883242417802,0.550111166463931,0.012351546555275,0.0434779701002242
"70_7","cds_compbias","HA","H8N4",1,0.01,0.908531437357494,0.546250848918464,0.00979432794386189,0.0325203250915077
"70_7","cds_compbias","HA","H8N4",1,0.1,0.885430406981473,0.484810182352135,0.0153439961391463,0.031285614240324
"70_7","cds_compbias","HA","H8N4",1,1,0.58406786522986,0,0.466356770421551,0
"70_7","cds_compbias","HA","H8N4",1,10,0.58406786522986,0,0.466356770421551,0
"70_7","cds_compbias","HA","H9N2",0,0.001,0.925537453950061,0.624312767814625,0.0199807183862496,0.0626337390371382
"70_7","cds_compbias","HA","H9N2",0,0.01,0.925537453950061,0.624312767814625,0.0199807183862496,0.0626337390371382
"70_7","cds_compbias","HA","H9N2",0,0.1,0.920381498158003,0.606658335857818,0.0203334607609046,0.0613492558944888
"70_7","cds_compbias","HA","H9N2",0,1,0.906627916496111,0.561674938376459,0.0281643515455609,0.0795173794095655
"70_7","cds_compbias","HA","H9N2",0,10,0.920388047482603,0.563703745869162,0.0150891765338724,0.0581518963151724
"70_7","cds_compbias","HA","H9N2",0.5,0.001,0.937568563241916,0.66853186815999,0.0195918320571628,0.0776242915613075
"70_7","cds_compbias","HA","H9N2",0.5,0.01,0.930117069177241,0.644068852246136,0.0230025756567819,0.0760103203944766
"70_7","cds_compbias","HA","H9N2",0.5,0.1,0.914650839132215,0.587748586807853,0.0299045276080805,0.086980364233822
"70_7","cds_compbias","HA","H9N2",0.5,1,0.753537453950061,0,0.378116074518618,0
"70_7","cds_compbias","HA","H9N2",0.5,10,0.753537453950061,0,0.378116074518618,0
"70_7","cds_compbias","HA","H9N2",1,0.001,0.935277936962751,0.660594489199761,0.0212206079326873,0.0824347426115716
"70_7","cds_compbias","HA","H9N2",1,0.01,0.925535816618911,0.629482740135715,0.0261280849913158,0.0833847879411768
"70_7","cds_compbias","HA","H9N2",1,0.1,0.910641015145313,0.576619931839673,0.029562619465184,0.0843172218052359
"70_7","cds_compbias","HA","H9N2",1,1,0.753537453950061,0,0.378116074518618,0
"70_7","cds_compbias","HA","H9N2",1,10,0.753537453950061,0,0.378116074518618,0
"70_7","nuc_2mer","HA","H10N8",0,0.001,0.822408010012516,0.345849017134175,0.017194458746257,0.034832866330817
"70_7","nuc_2mer","HA","H10N8",0,0.01,0.822408010012516,0.345849017134175,0.017194458746257,0.034832866330817
"70_7","nuc_2mer","HA","H10N8",0,0.1,0.804982895285774,0.320509246885777,0.0174653660079001,0.0289878585890002
"70_7","nuc_2mer","HA","H10N8",0,1,0.778614379084967,0.271338186956499,0.0211816341643036,0.0297517100112695
"70_7","nuc_2mer","HA","H10N8",0,10,0.764001668752607,0.249550795613135,0.0144931975752298,0.0208567642889638
"70_7","nuc_2mer","HA","H10N8",0.5,0.001,0.836068418856904,0.364802772790088,0.0140749543587665,0.03044635093722
"70_7","nuc_2mer","HA","H10N8",0.5,0.01,0.832301487971075,0.361993856200852,0.0133285833533139,0.0309145468430934
"70_7","nuc_2mer","HA","H10N8",0.5,0.1,0.797919621749409,0.30838404749904,0.0161152769775975,0.0321667416653957
"70_7","nuc_2mer","HA","H10N8",0.5,1,0.75583145598665,0,0.382876033433956,0
"70_7","nuc_2mer","HA","H10N8",0.5,10,0.75583145598665,0,0.382876033433956,0
"70_7","nuc_2mer","HA","H10N8",1,0.001,0.836539007092199,0.36575346586746,0.0148474237750949,0.0315432735939184
"70_7","nuc_2mer","HA","H10N8",1,0.01,0.827588930607704,0.354019949912844,0.0138825760571191,0.0325298122837602
"70_7","nuc_2mer","HA","H10N8",1,0.1,0.785193714365179,0.283678904935029,0.0190164166773118,0.0323352846589521
"70_7","nuc_2mer","HA","H10N8",1,1,0.75583145598665,0,0.382876033433956,0
"70_7","nuc_2mer","HA","H10N8",1,10,0.75583145598665,0,0.382876033433956,0
"70_7","nuc_2mer","HA","H16N3",0,0.001,0.825512455688292,0.360174850500408,0.0375820340448973,0.0573616869232614
"70_7","nuc_2mer","HA","H16N3",0,0.01,0.825512455688292,0.360174850500408,0.0375820340448973,0.0573616869232614
"70_7","nuc_2mer","HA","H16N3",0,0.1,0.803290185901473,0.321453969688682,0.033003820324486,0.0384670238398168
"70_7","nuc_2mer","HA","H16N3",0,1,0.781058979255282,0.287678863922509,0.0359864952136001,0.037874821713353
"70_7","nuc_2mer","HA","H16N3",0,10,0.767820182144927,0.262161222981436,0.0385024281005937,0.037002756390753
"70_7","nuc_2mer","HA","H16N3",0.5,0.001,0.836853303805231,0.375615242765641,0.0358505107488636,0.0569233162911002
"70_7","nuc_2mer","HA","H16N3",0.5,0.01,0.830242844751902,0.362844406237753,0.0324469154326745,0.0522036401462608
"70_7","nuc_2mer","HA","H16N3",0.5,0.1,0.797152571796646,0.307687723401586,0.0251618010875246,0.0375821019283204
"70_7","nuc_2mer","HA","H16N3",0.5,1,0.413782000668441,0,0.46616402296871,0
"70_7","nuc_2mer","HA","H16N3",0.5,10,0.413782000668441,0,0.46616402296871,0
"70_7","nuc_2mer","HA","H16N3",1,0.001,0.835439324591172,0.373049655925433,0.035729660048727,0.057358354525497
"70_7","nuc_2mer","HA","H16N3",1,0.01,0.826462563807908,0.360832442931579,0.0339961063999829,0.0531403488369086
"70_7","nuc_2mer","HA","H16N3",1,0.1,0.790053619042243,0.299128388242875,0.0403806624863036,0.0497886511724272
"70_7","nuc_2mer","HA","H16N3",1,1,0.413782000668441,0,0.46616402296871,0
"70_7","nuc_2mer","HA","H16N3",1,10,0.413782000668441,0,0.46616402296871,0
"70_7","nuc_2mer","HA","H3N8",0,0.001,0.825017174261507,0.371877930387799,0.0135730762496774,0.0284380991740984
"70_7","nuc_2mer","HA","H3N8",0,0.01,0.825017174261507,0.371877930387799,0.0135730762496774,0.0284380991740984
"70_7","nuc_2mer","HA","H3N8",0,0.1,0.801312876879627,0.330420245327384,0.0124919044819019,0.0347842756160724
"70_7","nuc_2mer","HA","H3N8",0,1,0.784156425718139,0.286561413043134,0.0131175380697348,0.048679391597453
"70_7","nuc_2mer","HA","H3N8",0,10,0.779612243340203,0.274928941157449,0.0143895148692873,0.0399376719002683
"70_7","nuc_2mer","HA","H3N8",0.5,0.001,0.833086532834644,0.385615284057998,0.0101858823525752,0.0185264997568498
"70_7","nuc_2mer","HA","H3N8",0.5,0.01,0.832078976159581,0.386166896218741,0.0136573526080996,0.0210873799845893
"70_7","nuc_2mer","HA","H3N8",0.5,0.1,0.801821743887235,0.322501510999756,0.0084718906809507,0.0240843212970271
"70_7","nuc_2mer","HA","H3N8",0.5,1,0.582950410910109,0,0.460696365077606,0
"70_7","nuc_2mer","HA","H3N8",0.5,10,0.582950410910109,0,0.460696365077606,0
"70_7","nuc_2mer","HA","H3N8",1,0.001,0.833086532834644,0.385701878946593,0.011223148086434,0.0191181768113272
"70_7","nuc_2mer","HA","H3N8",1,0.01,0.831070147316999,0.378388593508658,0.0138198330731463,0.0285861753831129
"70_7","nuc_2mer","HA","H3N8",1,0.1,0.803831768567285,0.315451958358748,0.00968178512257189,0.0260866603663281
"70_7","nuc_2mer","HA","H3N8",1,1,0.582950410910109,0,0.460696365077606,0
"70_7","nuc_2mer","HA","H3N8",1,10,0.582950410910109,0,0.460696365077606,0
"70_7","nuc_2mer","HA","H4N6",0,0.001,0.821775122463704,0.364878518698249,0.0305061677992756,0.0623279350927143
"70_7","nuc_2mer","HA","H4N6",0,0.01,0.821775122463704,0.364878518698249,0.0305061677992756,0.0623279350927143
"70_7","nuc_2mer","HA","H4N6",0,0.1,0.802135361948281,0.337999735642066,0.0330689429888678,0.0544962205401311
"70_7","nuc_2mer","HA","H4N6",0,1,0.7799767097452,0.289916923086443,0.0260053153851009,0.0498629603866903
"70_7","nuc_2mer","HA","H4N6",0,10,0.776946445071706,0.272615965461716,0.013692111310606,0.0255224518331775
"70_7","nuc_2mer","HA","H4N6",0.5,0.001,0.835367011379315,0.387440209472975,0.0249002153922721,0.0561458125965013
"70_7","nuc_2mer","HA","H4N6",0.5,0.01,0.830331759553435,0.378852204204327,0.0268568745065035,0.0592572703338045
"70_7","nuc_2mer","HA","H4N6",0.5,0.1,0.786518233484804,0.303671491916356,0.0212982768543304,0.0425975303912478
"70_7","nuc_2mer","HA","H4N6",0.5,1,0.75159677480602,0,0.37520928003397,0
"70_7","nuc_2mer","HA","H4N6",0.5,10,0.75159677480602,0,0.37520928003397,0
"70_7","nuc_2mer","HA","H4N6",1,0.001,0.834863233041783,0.386353671086238,0.0241920104661641,0.054538335440396
"70_7","nuc_2mer","HA","H4N6",1,0.01,0.824795260939458,0.369146821095281,0.0270599550083383,0.0557308185522243
"70_7","nuc_2mer","HA","H4N6",1,0.1,0.770893510373024,0.272728847622072,0.0118772137895498,0.0271965803170307
"70_7","nuc_2mer","HA","H4N6",1,1,0.75159677480602,0,0.37520928003397,0
"70_7","nuc_2mer","HA","H4N6",1,10,0.75159677480602,0,0.37520928003397,0
"70_7","nuc_2mer","HA","H4N8",0,0.001,0.825836666554626,0.360844697198808,0.0176515914211544,0.026188037903047
"70_7","nuc_2mer","HA","H4N8",0,0.01,0.825836666554626,0.360844697198808,0.0176515914211544,0.026188037903047
"70_7","nuc_2mer","HA","H4N8",0,0.1,0.805486650308673,0.3265304604033,0.0165481316681393,0.0229782868451696
"70_7","nuc_2mer","HA","H4N8",0,1,0.774722418294063,0.274567231390672,0.0119958611075031,0.0205686596654046
"70_7","nuc_2mer","HA","H4N8",0,10,0.76004504050284,0.251939842203512,0.0174695991056493,0.0328190355937766
"70_7","nuc_2mer","HA","H4N8",0.5,0.001,0.840507321882738,0.381730058720019,0.0218482782433391,0.0310361619991336
"70_7","nuc_2mer","HA","H4N8",0.5,0.01,0.835304135435223,0.375066193330818,0.0155968259251629,0.0220636518354625
"70_7","nuc_2mer","HA","H4N8",0.5,0.1,0.799345680257246,0.315340600483738,0.0146669605842717,0.0262738604938051
"70_7","nuc_2mer","HA","H4N8",0.5,1,0.583993815333938,0,0.466051737963442,0
"70_7","nuc_2mer","HA","H4N8",0.5,10,0.583993815333938,0,0.466051737963442,0
"70_7","nuc_2mer","HA","H4N8",1,0.001,0.840033388233449,0.380710968878051,0.0212022356564005,0.0292657442245778
"70_7","nuc_2mer","HA","H4N8",1,0.01,0.832466135592081,0.372068902261722,0.0161712679485705,0.0258308568952661
"70_7","nuc_2mer","HA","H4N8",1,0.1,0.791295530682442,0.297091220763299,0.0211288504150192,0.0264745206708122
"70_7","nuc_2mer","HA","H4N8",1,1,0.583993815333938,0,0.466051737963442,0
"70_7","nuc_2mer","HA","H4N8",1,10,0.583993815333938,0,0.466051737963442,0
"70_7","nuc_2mer","HA","H5N1",0,0.001,0.881704260651629,0.447355378814811,0.0204686887108726,0.0365585056026708
"70_7","nuc_2mer","HA","H5N1",0,0.01,0.881704260651629,0.447355378814811,0.0204686887108726,0.0365585056026708
"70_7","nuc_2mer","HA","H5N1",0,0.1,0.87719298245614,0.43892389377146,0.020818606172727,0.0417731103319025
"70_7","nuc_2mer","HA","H5N1",0,1,0.825062656641604,0.337204691283786,0.0271325686270163,0.0460242529878618
"70_7","nuc_2mer","HA","H5N1",0,10,0.808020050125313,0.310327297214077,0.0256571105605408,0.0345553975172481
"70_7","nuc_2mer","HA","H5N1",0.5,0.001,0.881203007518797,0.446053669140691,0.0209389459390531,0.0366285175028676
"70_7","nuc_2mer","HA","H5N1",0.5,0.01,0.880200501253133,0.442708901619503,0.0169428007831133,0.0262880446961482
"70_7","nuc_2mer","HA","H5N1",0.5,0.1,0.857142857142857,0.391921369842432,0.0204379779828322,0.0353584005988113
"70_7","nuc_2mer","HA","H5N1",0.5,1,0.758897243107769,0,0.387809283315753,0
"70_7","nuc_2mer","HA","H5N1",0.5,10,0.758897243107769,0,0.387809283315753,0
"70_7","nuc_2mer","HA","H5N1",1,0.001,0.880200501253133,0.443527576322226,0.020621556321528,0.0350173626195494
"70_7","nuc_2mer","HA","H5N1",1,0.01,0.878696741854637,0.44033114566092,0.0219638118297811,0.0376882020829913
"70_7","nuc_2mer","HA","H5N1",1,0.1,0.85062656641604,0.376081959913833,0.0175080192446847,0.031409966334092
"70_7","nuc_2mer","HA","H5N1",1,1,0.758897243107769,0,0.387809283315753,0
"70_7","nuc_2mer","HA","H5N1",1,10,0.758897243107769,0,0.387809283315753,0
"70_7","nuc_2mer","HA","H5N6",0,0.001,0.811826567216492,0.337785042572013,0.0214894779451901,0.046955968698773
"70_7","nuc_2mer","HA","H5N6",0,0.01,0.811826567216492,0.337785042572013,0.0214894779451901,0.046955968698773
"70_7","nuc_2mer","HA","H5N6",0,0.1,0.795746409031439,0.316079419994321,0.0223752668051822,0.0478072318728115
"70_7","nuc_2mer","HA","H5N6",0,1,0.757923511476492,0.257830443801424,0.0170937644161001,0.0383208569625001
"70_7","nuc_2mer","HA","H5N6",0,10,0.74420518394921,0.24141409541576,0.0199957825693916,0.0424210842135504
"70_7","nuc_2mer","HA","H5N6",0.5,0.001,0.825068741413269,0.356464949336691,0.0154328414885158,0.0368108321354822
"70_7","nuc_2mer","HA","H5N6",0.5,0.01,0.820810045177912,0.351969086158315,0.020069477165849,0.0482548640071612
"70_7","nuc_2mer","HA","H5N6",0.5,0.1,0.783449898306891,0.300474135297707,0.0161130667155881,0.0401463026906591
"70_7","nuc_2mer","HA","H5N6",0.5,1,0.583524188923199,0,0.463541662045973,0
"70_7","nuc_2mer","HA","H5N6",0.5,10,0.583524188923199,0,0.463541662045973,0
"70_7","nuc_2mer","HA","H5N6",1,0.001,0.824124230061291,0.354994214798054,0.0163460664824346,0.0375961849264517
"70_7","nuc_2mer","HA","H5N6",1,0.01,0.813717830741486,0.338748056020105,0.0200667332013081,0.0446796640497782
"70_7","nuc_2mer","HA","H5N6",1,0.1,0.765012375251273,0.270423887362422,0.0196660814353118,0.0414932762594195
"70_7","nuc_2mer","HA","H5N6",1,1,0.583524188923199,0,0.463541662045973,0
"70_7","nuc_2mer","HA","H5N6",1,10,0.583524188923199,0,0.463541662045973,0
"70_7","nuc_2mer","HA","H7N3",0,0.001,0.810345014329847,0.326768575664613,0.0280970481976652,0.0511999207140828
"70_7","nuc_2mer","HA","H7N3",0,0.01,0.810345014329847,0.326768575664613,0.0280970481976652,0.0511999207140828
"70_7","nuc_2mer","HA","H7N3",0,0.1,0.791873661617101,0.304817012734515,0.0316064288671295,0.0484959440268106
"70_7","nuc_2mer","HA","H7N3",0,1,0.759933437550403,0.256212098598299,0.0311398258677838,0.0342523488926934
"70_7","nuc_2mer","HA","H7N3",0,10,0.75094960980633,0.235894033085105,0.0302829501599292,0.0255375845109606
"70_7","nuc_2mer","HA","H7N3",0.5,0.001,0.821316379449387,0.34552708689439,0.0333760835477652,0.0606911443917776
"70_7","nuc_2mer","HA","H7N3",0.5,0.01,0.819821354573765,0.34486567392196,0.0320718679649675,0.0567528211401363
"70_7","nuc_2mer","HA","H7N3",0.5,0.1,0.785387364921031,0.291495877413689,0.0299047034934279,0.0367132770525266
"70_7","nuc_2mer","HA","H7N3",0.5,1,0.584149439833253,0,0.467069905731881,0
"70_7","nuc_2mer","HA","H7N3",0.5,10,0.584149439833253,0,0.467069905731881,0
"70_7","nuc_2mer","HA","H7N3",1,0.001,0.821815132566593,0.346394513574321,0.0335643082316695,0.0611883047521505
"70_7","nuc_2mer","HA","H7N3",1,0.01,0.818825089018747,0.342731794453508,0.0302251697771033,0.0552035421141056
"70_7","nuc_2mer","HA","H7N3",1,0.1,0.778396099303979,0.27688950608075,0.032402901883963,0.0444234348135354
"70_7","nuc_2mer","HA","H7N3",1,1,0.584149439833253,0,0.467069905731881,0
"70_7","nuc_2mer","HA","H7N3",1,10,0.584149439833253,0,0.467069905731881,0
"70_7","nuc_2mer","HA","H7N4",0,0.001,0.821214380427234,0.357054749641248,0.0208756990827527,0.0326545558275327
"70_7","nuc_2mer","HA","H7N4",0,0.01,0.821214380427234,0.357054749641248,0.0208756990827527,0.0326545558275327
"70_7","nuc_2mer","HA","H7N4",0,0.1,0.802570031081597,0.321618024206292,0.0162442854736593,0.0271785206238591
"70_7","nuc_2mer","HA","H7N4",0,1,0.764328984221012,0.262095024911164,0.0188859990235479,0.0299958636008364
"70_7","nuc_2mer","HA","H7N4",0,10,0.756198400382593,0.25091153459026,0.017739039012998,0.0285598597237514
