"name","relGini","focgene"
"DPC_YQ",0.0819578547344918,"HA"
"DPC_YR",0.0764932215544798,"HA"
"DPC_YS",0.111759709435984,"HA"
"DPC_YT",0.0861405792032193,"HA"
"DPC_YV",0.284083037158731,"HA"
"DPC_YW",0.254817525843428,"HA"
"DPC_YY",0.0415821145937728,"HA"
"DPC_AA",0.0640149272086626,"HA"
"DPC_AC",0.0838617685483464,"HA"
"DPC_AD",0.173459998692236,"HA"
"DPC_AE",0.0120115186106164,"HA"
"DPC_AF",0.0055077897635158,"HA"
"DPC_AG",0.527838138622917,"HA"
"DPC_AH",0.00714902339303743,"HA"
"DPC_AI",0.110608979338948,"HA"
"DPC_AK",0.0395767378641129,"HA"
"DPC_AL",0.00625020662006746,"HA"
"DPC_AM",0.245761160264738,"HA"
"DPC_AN",0.103873918374743,"HA"
"DPC_AP",0.00148505207184774,"HA"
"DPC_AQ",0.00911278592705045,"HA"
"DPC_AR",0.0699467217429012,"HA"
"DPC_AS",0.0711702515057908,"HA"
"DPC_AT",0.122937842817758,"HA"
"DPC_AV",0.107438977037563,"HA"
"DPC_AW",0.0700797665981233,"HA"
"DPC_AY",0.240708308669392,"HA"
"DPC_CA",0.0246885022114537,"HA"
"DPC_CC",0.00116284387451137,"HA"
"DPC_CD",0.0753163363226756,"HA"
"DPC_CE",0.000879547004896479,"HA"
"DPC_CF",0.00278639362196488,"HA"
"DPC_CG",0.0471927764402221,"HA"
"DPC_CH",0.011204518797041,"HA"
"DPC_CI",0.0208444843056115,"HA"
"DPC_CK",0.692065037178477,"HA"
"DPC_CL",5.80181557420489e-05,"HA"
"DPC_CM",0.0350664189607466,"HA"
"DPC_CN",0.0725000308199265,"HA"
"DPC_CP",0.0791099320366859,"HA"
"DPC_CQ",0.00344942920182081,"HA"
"DPC_CR",0.0601359312089418,"HA"
"DPC_CS",0.132568752156917,"HA"
"DPC_CT",0.0425021364818646,"HA"
"DPC_CV",0.0120959248967604,"HA"
"DPC_CW",0.00160741961457903,"HA"
"DPC_CY",0.201178121673826,"HA"
"DPC_DA",0.0748830640953819,"HA"
"DPC_DC",0.159676804140032,"HA"
"DPC_DD",0.0655725393400257,"HA"
"DPC_DE",0.00387982357199017,"HA"
"DPC_DF",0.0798243106312144,"HA"
"DPC_DG",0.0685372469878305,"HA"
"DPC_DH",0.0511954697101617,"HA"
"DPC_DI",0.00302795404566726,"HA"
"DPC_DK",0.104134126427518,"HA"
"DPC_DL",0.00856214612976196,"HA"
"DPC_DM",0.0109598466311776,"HA"
"DPC_DN",0.0613406101585288,"HA"
"DPC_DP",0.0131583005419213,"HA"
"DPC_DQ",0.00912645370745243,"HA"
"DPC_DR",0.0596548381312758,"HA"
"DPC_DS",0.1380606083841,"HA"
"DPC_DT",0.392449825583459,"HA"
"DPC_DV",0.070804532285276,"HA"
"DPC_DW",0.370492013619339,"HA"
"DPC_DY",0.0752975769908762,"HA"
"DPC_EA",0.224287194981344,"HA"
"DPC_EC",0.001292475040634,"HA"
"DPC_ED",0.0605550981899751,"HA"
"DPC_EE",0.0917913753093775,"HA"
"DPC_EF",0.0138421025374753,"HA"
"DPC_EG",0.0026088102502949,"HA"
"DPC_EH",0.000475352912496498,"HA"
"DPC_EI",0.00792674759994187,"HA"
"DPC_EK",0.00885368137648471,"HA"
"DPC_EL",0.00451175269315122,"HA"
"DPC_EM",0.000570364742051954,"HA"
"DPC_EN",0.00446820937884255,"HA"
"DPC_EP",0,"HA"
"DPC_EQ",0.0457110573903573,"HA"
"DPC_ER",0.0734112038999466,"HA"
"DPC_ES",0.013056745558384,"HA"
"DPC_ET",0.00948842835910763,"HA"
"DPC_EV",0.00850271629000464,"HA"
"DPC_EW",0.0111737703777083,"HA"
"DPC_EY",0.0046858963190323,"HA"
"DPC_FA",0.00678361312337596,"HA"
"DPC_FC",0.0017716547661784,"HA"
"DPC_FD",0.00175862736682895,"HA"
"DPC_FE",0.00438190869415473,"HA"
"DPC_FF",0.00596187237752,"HA"
"DPC_FG",0.00205231422540387,"HA"
"DPC_FH",0.289408154038418,"HA"
"DPC_FI",0.0342361635107444,"HA"
"DPC_FK",0.000284672845737786,"HA"
"DPC_FL",0.0045055170372373,"HA"
"DPC_FM",0.00174247649136833,"HA"
"DPC_FN",0.0378760723836148,"HA"
"DPC_FP",0.00262373580288918,"HA"
"DPC_FQ",0.00177433390666652,"HA"
"DPC_FR",0.00177984904489154,"HA"
"DPC_FS",0.00431665618949798,"HA"
"DPC_FT",0.00434922745642824,"HA"
"DPC_FV",0.00610427325343092,"HA"
"DPC_FW",0.00590237708780784,"HA"
"DPC_FY",0.024796482227922,"HA"
"DPC_GA",0.0782454916983047,"HA"
"DPC_GC",0.120814337537205,"HA"
"DPC_GD",0.0669034168248827,"HA"
"DPC_GE",0.160985220268005,"HA"
"DPC_GF",0.00142609863130127,"HA"
"DPC_GG",0.0580325039358756,"HA"
"DPC_GH",0.0733527227800832,"HA"
"DPC_GI",0.0707086431928435,"HA"
"DPC_GK",0.267860959100151,"HA"
"DPC_GL",0.0864820338736797,"HA"
"DPC_GM",0.0871606700578871,"HA"
"DPC_GN",0.138619438262489,"HA"
"DPC_GP",0.00244513063325497,"HA"
"DPC_GQ",0.00334740543970856,"HA"
"DPC_GR",0.130283567896118,"HA"
"DPC_GS",0.103087902890066,"HA"
"DPC_GT",0.187923365209094,"HA"
"DPC_GV",0.0622838901076125,"HA"
"DPC_GW",0.0529400849478986,"HA"
"DPC_GY",0.135169267646586,"HA"
"DPC_HA",0.189947033490885,"HA"
"DPC_HC",0.0063975328539255,"HA"
"DPC_HD",0.365569243975848,"HA"
"DPC_HE",0.00379767126884003,"HA"
"DPC_HF",0.00217637793678466,"HA"
"DPC_HG",0.0196273303514628,"HA"
"DPC_HH",0.026100231332283,"HA"
"DPC_HI",0.000928179091522545,"HA"
"DPC_HK",0.0409210633327469,"HA"
"DPC_HL",0.00361671978542732,"HA"
"DPC_HM",0.00240394829925528,"HA"
"DPC_HN",0.0542868545726185,"HA"
"DPC_HP",0.00588430800487342,"HA"
"DPC_HQ",0.00387047282499493,"HA"
"DPC_HR",0.029461517924958,"HA"
"DPC_HS",0.099284920269321,"HA"
"DPC_HT",0.0845477432724479,"HA"
"DPC_HV",0.0039329424315231,"HA"
"DPC_HW",0.0262667625074541,"HA"
"DPC_HY",0.00310614611893404,"HA"
"DPC_IA",0.00590319347349436,"HA"
"DPC_IC",0.0108442354309145,"HA"
"DPC_ID",0.0145330225948975,"HA"
"DPC_IE",0.0163801307153735,"HA"
"DPC_IF",0.00143771144645264,"HA"
"DPC_IG",0.0217746025312195,"HA"
"DPC_IH",0.33868964008495,"HA"
"DPC_II",0.0107117233871888,"HA"
"DPC_IK",0.0325381636694607,"HA"
"DPC_IL",0.0361805371270496,"HA"
"DPC_IM",0.00347410491914157,"HA"
"DPC_IN",0.00528427173793105,"HA"
"DPC_IP",0.00352596807410125,"HA"
"DPC_IQ",0.0163043484390233,"HA"
"DPC_IR",0.00124690166386033,"HA"
"DPC_IS",0.00284652263097793,"HA"
"DPC_IT",0.00246863672793923,"HA"
"DPC_IV",0.0721110321828869,"HA"
"DPC_IW",0.0166901989078365,"HA"
"DPC_IY",0.00185278813213167,"HA"
"DPC_KA",0.0823140082885145,"HA"
"DPC_KC",0.0856815180577436,"HA"
"DPC_KD",0.0984870893582554,"HA"
"DPC_KE",0.111676769021963,"HA"
"DPC_KF",0.00131689182879535,"HA"
"DPC_KG",0.0575340488407423,"HA"
"DPC_KH",0.0174820711076603,"HA"
"DPC_KI",0.0185435944697226,"HA"
"DPC_KK",0.17366164774459,"HA"
"DPC_KL",0.0235018710447053,"HA"
"DPC_KM",0.0322522686627685,"HA"
"DPC_KN",0.0920372915314608,"HA"
"DPC_KP",0.00922645932069728,"HA"
"DPC_KQ",1.35973843958545e-05,"HA"
"DPC_KR",0.217534207005249,"HA"
"DPC_KS",0.094662934342235,"HA"
"DPC_KT",1,"HA"
"DPC_KV",0.104060066787113,"HA"
"DPC_KW",0.0735474846677419,"HA"
"DPC_KY",0.154133831650424,"HA"
"DPC_LA",0.0257666009684381,"HA"
"DPC_LC",0.00794108175157809,"HA"
"DPC_LD",0.00935395025797455,"HA"
"DPC_LE",0.00446049054006355,"HA"
"DPC_LF",0.00186403660081857,"HA"
"DPC_LG",0.0075486359238345,"HA"
"DPC_LH",0.00184597654072627,"HA"
"DPC_LI",0.0049612992688076,"HA"
"DPC_LK",0.00884124211533287,"HA"
"DPC_LL",0.105192366489671,"HA"
"DPC_LM",0.218489959667143,"HA"
"DPC_LN",0.0138165255518605,"HA"
"DPC_LP",0.00281515409286887,"HA"
"DPC_LQ",0.000974970364475022,"HA"
"DPC_LR",0.0107239153170924,"HA"
"DPC_LS",0.197803987117822,"HA"
"DPC_LT",0.00232520409376569,"HA"
"DPC_LV",0.0284496059077745,"HA"
"DPC_LW",0.0020830635400858,"HA"
"DPC_LY",0.00244844286530495,"HA"
"DPC_MA",0.0387428277525606,"HA"
"DPC_MC",0.0577475725715368,"HA"
"DPC_MD",0.0624832841764981,"HA"
"DPC_ME",0.104362084384503,"HA"
"DPC_MF",0.00167863132814153,"HA"
"DPC_MG",0.130392084340496,"HA"
"DPC_MH",0.0491357305424713,"HA"
"DPC_MI",0.00562483784595921,"HA"
"DPC_MK",0.636931379647165,"HA"
"DPC_ML",0.0173881459295122,"HA"
"DPC_MM",0.00693958399334222,"HA"
"DPC_MN",0.226999482443937,"HA"
"DPC_MP",0.00133572508469833,"HA"
"DPC_MQ",0.000679505797341533,"HA"
"DPC_MR",0.0525858733474544,"HA"
"DPC_MS",0.0457209607948251,"HA"
"DPC_MT",0.0606021797877462,"HA"
"DPC_MV",0.0612924866634242,"HA"
"DPC_MW",0.0666847368180976,"HA"
"DPC_MY",0.00585366709639658,"HA"
"DPC_NA",0.146241658412579,"HA"
"DPC_NC",0.0842433618258637,"HA"
"DPC_ND",0.26482305947545,"HA"
"DPC_NE",0.233592721804343,"HA"
"DPC_NF",0.00130268777098293,"HA"
"DPC_NG",0.275348229660709,"HA"
"DPC_NH",0.0350655668042695,"HA"
"DPC_NI",0.0172496997058388,"HA"
"DPC_NK",0.918960065074189,"HA"
"DPC_NL",0.00550679109091766,"HA"
"DPC_NM",0.0752114109764282,"HA"
"DPC_NN",0.0610346522768786,"HA"
"DPC_NP",0.0310323504994734,"HA"
"DPC_NQ",0.0113024881216621,"HA"
"DPC_NR",0.117609946438943,"HA"
"DPC_NS",0.922066908080695,"HA"
"DPC_NT",0.122857273142291,"HA"
"DPC_NV",0.106444138011696,"HA"
"DPC_NW",0.0125762606681086,"HA"
"DPC_NY",0.0658030721004999,"HA"
"DPC_PA",0.0140879204684883,"HA"
